SMILE,Source,bioactivity_class,MW,LogP,NumHDonors,NumHAcceptors,pIC50
CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,CHEMBL,inactive,466.541,4.354,2,6,3.88941029
CN1CCN(c2ccc(OC(F)(F)F)c(Nc3ncc4c(n3)-c3c(c(C(N)=O)nn3C(c3ccccc3)(c3ccccc3)c3ccccc3)CC4)c2)CC1,CHEMBL,inactive,730.795,6.7718,2,9,5
COc1ccc2cc(-c3n[nH]c4cccnc34)[nH]c2c1,CHEMBL,inactive,264.288,3.1148,2,3,4.522878745
Nc1ncc(-c2cccc(S(N)(=O)=O)c2)c2occ(-c3ccc(NC(=O)Nc4cc(C(F)(F)F)ccc4F)cc3)c12,CHEMBL,inactive,585.539,6.1933,4,6,5
CN1CCN(c2ccc(/C=C/c3n[nH]c4cc(/C=C5/C(=O)Nc6ccccc65)ccc34)cn2)CC1,CHEMBL,inactive,462.557,4.3728,2,5,5
Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1-c1ccc(-c2csc(N)n2)cc1,CHEMBL,inactive,497.668,5.36742,2,6,4.602059991
Cc1n[nH]c2sc(C(N)=O)c(NC(=O)Nc3ccccc3)c12,CHEMBL,inactive,315.358,2.67572,4,4,4.698970004
Cc1n[nH]c2sc(C(=O)NC3CCCCC3)cc12,CHEMBL,inactive,263.366,2.99532,2,3,4.698970004
COC(=O)c1cc2c(Nc3ccccc3)[nH]nc2s1,CHEMBL,inactive,273.317,3.1546,2,5,4.677780705
Cc1ccc(C(=O)NC2CC2)cc1-c1ccc2c(C3CCNCC3)noc2c1,CHEMBL,inactive,375.472,4.16242,2,4,4.602059991
COC(=O)c1ccc2c(c1)NC(=O)/C2=C(\Nc1ccc(CN(C)C(=O)N(C)C)cc1)c1ccccc1,CHEMBL,inactive,484.556,4.5191,2,5,5
Nc1ncnc2c1N=C(c1cccc(Cl)c1)CCN2,CHEMBL,inactive,273.727,2.6486,2,5,4
Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1-c1ccc2c(N)noc2c1,CHEMBL,inactive,455.562,4.38512,2,6,4.602059991
Nc1nc2c3c(F)cccc3nc(Cc3ccc4c(c3)OCO4)n2n1,CHEMBL,inactive,337.314,2.3183,1,7,5
CCOC(=O)c1nn(C)c2c1CCc1cnc(Nc3ccccc3)nc1-2,CHEMBL,inactive,349.394,2.896,1,7,5
Cc1ccc(O)cc1CC[C@@H]1C(=O)CC[C@]2(C)[C@@H]([C@H](C)/C=C/CC(C)C)CC[C@@H]12,CHEMBL,inactive,396.615,6.88322,1,2,4
Cc1ccc(O)cc1CC[C@@H]1C(=O)CC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)[C@@H](O)C[C@@H]12,CHEMBL,inactive,414.63,6.07802,2,3,4
C=C(CC[C@@H](C)[C@H]1CC[C@H]2[C@H](CCc3cc(O)ccc3C)[C@H](O)CC[C@]12C)C(C)C,CHEMBL,inactive,412.658,7.06512,2,2,4
Cc1cc(O)cc2oc3cc(O)cc(O)c3c(=O)c12,CHEMBL,inactive,258.229,2.37142,3,5,4.12090412
Cc1nnc(-c2ccc(-c3cc(C(=O)Nc4cccc(N5CCOCC5)c4)ccc3C)c(C)c2)o1,CHEMBL,inactive,468.557,5.41776,1,6,4.602059991
CCN1CCN(c2ccc(Nc3cc(N(C)C(=O)Nc4c(Cl)c(OC)cc(OC)c4Cl)ncn3)cc2)CC1.O=P(O)(O)O,CHEMBL,inactive,658.48,4.4258,5,9,5
Cc1ccc(C(=O)NC2CC2)cc1-c1ccc2ccncc2c1,CHEMBL,inactive,302.377,4.10242,1,2,4.602059991
Nc1ccccc1NC(=O)c1ccc(COc2ccc3ncnc(Nc4cccc(Br)c4)c3c2)cc1,CHEMBL,inactive,540.421,6.5494,3,6,4
Cc1nc(-c2ccccc2)n2nc(N)ncc12,CHEMBL,inactive,225.255,1.68192,1,5,5
CC(C)n1c2c(c3c1-c1ccccc1C3=O)C(=O)CCC2,CHEMBL,inactive,279.339,3.7994,0,3,4.455931956
O=C1Cc2cnc(Nc3ccccc3O)nc2-c2ccccc2N1,CHEMBL,inactive,318.336,3.0874,3,5,4.853871964
COc1ccc(COc2ccc(Cc3cnc(N)nc3N)cc2OC)cc1,CHEMBL,inactive,366.421,2.828,2,7,4.619788758
COC(=O)c1cc2c(CN3CCCCC3)n[nH]c2s1,CHEMBL,inactive,279.365,2.3969,1,5,4
CNC(=O)c1sc(C(F)(F)F)c(-c2ccccc2)c1N,CHEMBL,inactive,300.305,3.3757,2,3,3.22184875
CNC(=O)c1cccc2ccccc12,CHEMBL,inactive,185.226,2.1994,1,1,3.982966661
CNC(=O)c1ccc(NC)cc1,CHEMBL,inactive,164.208,1.0879,2,2,4.505845406
Cc1nc(-c2ccccc2)n2nc(NCCc3ccncc3)ncc12,CHEMBL,inactive,330.395,3.14932,1,6,5
CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,CHEMBL,inactive,466.541,4.354,2,6,4.649751982
CN(C)CCCNC(=O)c1csc2nc(-c3ccc(NC(=O)Nc4cc(C(C)(C)C)on4)cc3)cn12,CHEMBL,inactive,509.636,4.6738,3,8,5
COC(=O)c1ccc2c(c1)NC(=O)/C2=C(\Nc1ccc(N(C)C(=O)CN2CCN(C)CC2)cc1)c1ccccc1,CHEMBL,inactive,539.636,3.6159,2,7,5
Cc1nnc(-c2ccc(-c3cc(NC(=O)c4ccc(CN5CCN(C)CC5)cc4)ccc3C)c(C)c2)o1,CHEMBL,inactive,495.627,5.32856,1,6,4.602059991
Cc1ccc(C(=O)NC2CC2)cc1-c1ccc2c(=O)n(CC3CC3)nnc2c1,CHEMBL,inactive,374.444,3.06912,1,5,4.602059991
Cn1c(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)nc2ccccc21,CHEMBL,inactive,386.459,3.6105,1,7,4
CCc1cccc(CC)c1NC(=O)c1nn(C)c2c1CCc1cnc(Nc3ccc(C(=O)N4CCC(N(C)C)CC4)cc3OC(F)(F)F)nc1-2,CHEMBL,inactive,690.771,6.1612,2,9,5
COc1ccc(Nc2ncc3c(n2)-c2ncccc2NC(=O)C3)cc1,CHEMBL,inactive,333.351,2.7854,2,6,4
Cn1nc(C(=O)NCCc2ccccc2)c2c1-c1nc(Nc3ccccc3)ncc1CC2,CHEMBL,inactive,424.508,3.6918,2,6,5
Cc1nc(-c2ccccc2)n2nc(NC3CCCCC3)ncc12,CHEMBL,inactive,307.401,3.84432,1,5,5
CCc1cccc(CC)c1NC(=O)c1nn(C)c2c1CCc1cnc(Nc3ccc(C(=O)NCCN(C)C)cc3OC(F)(F)F)nc1-2,CHEMBL,inactive,650.706,5.2864,3,9,5
CN(C)c1ccc(C(=O)Nc2cccc(NC(=O)COc3ccc4c(=O)ccoc4c3)c2)cc1,CHEMBL,inactive,457.486,4.1288,2,6,5
C=C(CC[C@@H](C)[C@H]1CC[C@H]2[C@H](CCc3cc(O)ccc3C)C(=O)CC[C@]12C)C(C)C,CHEMBL,inactive,410.642,7.27332,1,2,4
Cc1c(O)c(O)c(O)c2c1COC2=O,CHEMBL,inactive,196.158,0.78222,3,5,4.928117993
COCc1c(C)c(O)c(O)c(O)c1C=O,CHEMBL,inactive,212.201,1.07072,3,5,4.522878745
CN1CCN(C[C@@H](NC(=O)C[C@H]2CNC(=O)c3cc(-c4cccc(Cl)c4)cn32)C2CCCCC2)CC1,CHEMBL,inactive,512.098,3.7956,2,5,5
CC(C)(C(=O)NCCn1ccc2ncnc(Nc3ccc(Oc4cccc(Cl)c4)c(Cl)c3)c21)S(C)(=O)=O.Cc1ccc(S(=O)(=O)O)cc1,CHEMBL,inactive,734.684,6.45512,3,10,5
O=C1Cc2cnc3cc(-c4ccccc4)nn3c2-c2ccccc2N1,CHEMBL,inactive,326.359,3.5579,1,4,4
O=C1Cc2cc3c(=O)[nH]c(=O)[nH]c3nc2-c2cnccc2N1,CHEMBL,inactive,295.258,0.168,3,5,4
O=C1Nc2ccccc2/C1=C\c1ccc2c(/C=C/c3ccccn3)n[nH]c2c1,CHEMBL,inactive,364.408,4.621,2,3,5
O=C1Nc2ccc(Cl)cc2/C1=C\c1ccc2cn[nH]c2c1,CHEMBL,inactive,295.729,3.709,2,2,5
O=C1Nc2ccccc2/C1=C/c1ccccc1O,CHEMBL,inactive,237.258,2.8849,2,2,4.537602002
O=C(NCCO)C1=Cc2c(ncnc2Nc2ccc(Oc3cccc4sccc34)c(Cl)c2)NCC1,CHEMBL,inactive,508.003,5.1881,4,8,5
CNc1nc2sc(-c3cccc(CNC(C)=O)c3)nc2c2c1ncn2C,CHEMBL,inactive,366.45,2.9228,2,7,4.301029996
COc1cc2nc(C)oc2c(C[C@]2(C)[C@@H](C)CC[C@@]3(C)C(C)=CCC[C@@H]23)c1O,CHEMBL,inactive,383.532,6.19172,1,4,4
CC(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N[C@@H](CO)C(=O)N[C@H](C(N)=O)[C@@H](C)OP(=O)(O)O,CHEMBL,inactive,674.649,-3.0762,9,10,3.522878745
NS(=O)(=O)c1cc(Br)c(NC(=S)NC(=O)c2ccccc2)c(Br)c1,CHEMBL,inactive,493.202,2.9858,3,4,4.400116928
COc1ccc(Nc2nccc(-c3nc4ccccc4n3C)n2)cc1,CHEMBL,inactive,331.379,3.7825,1,6,4.823908741
CC(C)N1c2nc(-n3ccnc3-c3ccc(F)cc3)ncc2N(C)C(=O)C1(C)C,CHEMBL,inactive,394.454,3.4382,0,6,4
COc1ccc2c(c1)/C(=C\c1ccc3c(/C=C/c4ccc(CN(C)C)cc4)n[nH]c3c1)C(=O)N2,CHEMBL,inactive,450.542,5.2962,2,4,5
Cn1c(=O)c2ccc(-c3nc4ccccc4n3C)nc2n(C)c1=O,CHEMBL,inactive,321.34,1.1859,0,7,4
Cc1ccc(Nc2nccc(-c3nc4ccccc4n3C)n2)cc1,CHEMBL,inactive,315.38,4.08232,1,5,4
Cn1c(-c2ccnc(Nc3ccccc3)n2)nc2ccccc21,CHEMBL,inactive,301.353,3.7739,1,5,4.22184875
Cn1nc(C(N)=O)c2c1-c1nc(Nc3ccc([N+](=O)[O-])cc3)ncc1CC2,CHEMBL,inactive,365.353,1.7264,2,8,5
CCCn1c(=O)c2ccccc2n2c(SC)nnc12,CHEMBL,inactive,274.349,2.1761,0,6,4.301029996
CCCn1c(=O)c2cccc(F)c2n2c(SC)nnc12,CHEMBL,inactive,292.339,2.3152,0,6,4.301029996
Nc1nnc2n(CCc3ccccc3)c(=O)c3cc(F)ccc3n12,CHEMBL,inactive,323.331,2.0082,1,6,4.301029996
COc1ccc(CNc2ccnc3oc4ccccc4c23)cc1,CHEMBL,inactive,304.349,4.6017,1,4,3.567030709
CCc1ccccc1C(C(=O)Nc1ccc2[nH]nc(-c3cccc(S(N)(=O)=O)c3)c2c1)N(C)C,CHEMBL,inactive,477.59,3.6811,3,5,4.301029996
O=C1Nc2ccccc2/C1=C\c1ccc2c(/C=C/c3ccc(C(=O)O)cc3)n[nH]c2c1,CHEMBL,inactive,407.429,4.9242,3,3,5
CC(=O)Nc1ccc2c(c1)/C(=C\c1ccc3cn[nH]c3c1)C(=O)N2,CHEMBL,inactive,318.336,3.014,3,3,5
O=C1Nc2cc(Cl)ccc2/C1=C\c1ccc2cn[nH]c2c1,CHEMBL,inactive,295.729,3.709,2,2,4.585026652
CNC(=O)c1ccccc1Sc1ccc2c(/C=C/c3ccccn3)n[nH]c2c1,CHEMBL,inactive,386.48,4.6391,2,4,5
COc1cc(-c2cnc(N)c(N3CCC(C(=O)O)CC3)n2)cc(OC)c1OC,CHEMBL,inactive,388.424,2.0526,2,8,4.645891561
Nc1ncc(-c2cccc(S(N)(=O)=O)c2)c2scc(-c3ccc(F)c(Cl)c3)c12,CHEMBL,inactive,433.917,4.6524,2,5,5
COc1ccc(CNC(=O)c2cc3c(-c4ccccc4)[nH]nc3s2)cc1,CHEMBL,inactive,363.442,4.23,2,4,4.698970004
N#Cc1c(NC(=O)c2cccc3ccccc23)sc2c1CCCC2,CHEMBL,inactive,332.428,4.90408,1,3,5
CC[C@@H]1C(=O)N(C)c2cnc(-n3ccnc3-c3ccc(F)cc3)nc2N1c1ccnn1C,CHEMBL,inactive,432.463,3.095,0,8,4.540607512
O=C1Cc2cc3c(=O)[nH]c(=O)[nH]c3nc2-c2ncccc2N1,CHEMBL,inactive,295.258,0.168,3,5,4
COc1ccc2c(c1)NC(=O)Cc1cnc3cc(-c4ccccc4)nn3c1-2,CHEMBL,inactive,356.385,3.5665,1,5,4.769551079
COc1ccc2c(c1)NC(=O)Cc1cnc3ncnn3c1-2,CHEMBL,inactive,281.275,1.2945,1,6,4
O=C1Cc2cc3c(=O)[nH]c(=O)[nH]c3nc2-c2ccccc2N1,CHEMBL,inactive,294.27,0.773,3,4,4
CC(C)(C)C(=O)N1Cc2c(NC(=O)c3cc(F)cc(F)c3)n[nH]c2C1(C)C,CHEMBL,inactive,376.407,3.5636,2,3,5
O=C(NCC(F)(F)F)c1cc(-c2cnn3cc(-c4ccc(OCCN5CCCCC5)cc4)cnc23)cs1,CHEMBL,inactive,529.588,5.2816,1,7,4.259637311
NC(=O)c1ccc2c(c1)NC(=O)/C2=C(\Nc1ccc(CN2CCCCC2)cc1)c1ccccc1,CHEMBL,inactive,452.558,4.7039,3,4,5
Cc1ccc(C(=O)Nc2ccon2)cc1NC(=O)c1cnn(-c2ccccc2F)c1N,CHEMBL,inactive,420.404,3.39462,3,7,4.823908741
Cn1nc(C(=O)NC2CCCC2)c2c1-c1nc(Nc3ccccc3)ncc1CC2,CHEMBL,inactive,388.475,3.3917,2,6,5
CC(C)(N)C(=O)NCCn1ccc2ncnc(Nc3ccc(Oc4cccc5sncc45)c(Cl)c3)c21,CHEMBL,inactive,522.034,5.0838,3,9,5
Cc1n[nH]c2sc(C(N)=O)c(NC(=O)c3ccc(Cl)cc3)c12,CHEMBL,inactive,334.788,2.93742,3,4,4
Cc1n[nH]c2sc(C(N)=O)c(NC(=O)c3cccc(Cl)c3)c12,CHEMBL,inactive,334.788,2.93742,3,4,4
Cc1n[nH]c2sc(C(N)=O)c(NC(=O)c3cccs3)c12,CHEMBL,inactive,306.372,2.34552,3,5,4
COc1ccc(-c2cncc(C#N)c2Nc2ccc3[nH]ccc3c2)cc1OC,CHEMBL,inactive,370.412,4.86238,2,5,5
CN(C)C(=O)c1ccc(Nc2cc3c(cn2)cc(-c2cnn(C)c2)n3C(=O)OC(C)(C)C)c(Cl)c1,CHEMBL,inactive,494.983,5.3188,1,8,4
Cc1ccc(O)cc1CC[C@@H]1[C@H](O)CC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]12,CHEMBL,inactive,400.647,6.89902,2,2,4
O=C(O)c1ccc(C(=O)/C(=C\c2ccc(F)c([N+](=O)[O-])c2)SCc2ccc(Br)cc2)cc1,CHEMBL,inactive,516.344,6.3518,1,5,4.301029996
NC(=O)c1nn(CCN2CCCCC2)c2c1CCc1cnc(Nc3ccccc3)nc1-2,CHEMBL,inactive,417.517,2.7671,2,7,5
CC(=O)N1CCN([C@H]2C[C@@H](n3cc(-c4cc(OC[C@@H]5CCCO5)ccc4F)c4c(N)ncnc43)C2)CC1,CHEMBL,inactive,508.598,3.245,1,8,5
COc1cccc(F)c1-c1ccnc(Nc2ccc(S(=O)(=O)Nc3nccs3)cc2)n1,CHEMBL,inactive,457.512,4.2922,2,8,4.903089987
O=C(/C=C/c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1)NO,CHEMBL,inactive,530.943,6.5235,3,7,4.920818754
COC1OC(=O)c2c(O)c(O)c(O)c(C)c21,CHEMBL,inactive,226.184,0.92722,3,6,4.522878745
CCc1cccc(CC)c1NC(=O)c1nn(C)c2c1CCc1cnc(Nc3ccc(C(N)=O)cc3OC(F)(F)F)nc1-2,CHEMBL,inactive,579.583,5.0939,3,8,5
CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,CHEMBL,inactive,581.069,6.1391,2,8,4
N[C@H](COc1cncc(-c2cc3ccncc3s2)c1)Cc1c[nH]c2ccccc12,CHEMBL,inactive,400.507,4.7884,2,5,5
O=[N+]([O-])c1cc(C(F)(F)F)cc2c1sc(O)[n+]2[O-],CHEMBL,inactive,280.183,2.1673,1,5,4.408935393
O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,CHEMBL,inactive,302.238,1.988,5,7,4.193820026
O=C1Nc2ccc(Br)cc2/C1=C/c1ccc(O)c(O)c1,CHEMBL,inactive,332.153,3.353,3,3,5
COc1cc(/C=C2\C(=O)N(C)c3ccc(Br)cc32)cc(Cl)c1O,CHEMBL,inactive,394.652,4.3337,1,3,5
COc1ccccc1-n1nc(C)c2cnc(N[C@@H](C)c3ccccc3)cc21,CHEMBL,inactive,358.445,4.91062,1,5,4.840102099
COc1ccc2c(c1)NC(=O)Cc1cnc3ccnn3c1-2,CHEMBL,inactive,280.287,1.8995,1,5,4
O=C1Cc2c([nH]c3ccc(Br)cc23)-c2ccccc2N1,CHEMBL,inactive,327.181,4.092,2,1,4
CC(=O)Nc1c(C(N)=O)sc2[nH]nc(C)c12,CHEMBL,inactive,238.272,0.99012,3,4,4.698970004
O=C(NC1CCCCC1)c1cc2c(-c3ccccc3)[nH]nc2s1,CHEMBL,inactive,325.437,4.3539,2,3,4.920818754
CCCCN(C)C(=O)c1cc2c(-c3ccccc3)[nH]nc2s1,CHEMBL,inactive,313.426,4.1635,1,3,4.698970004
COc1ccc2c(c1)/C(=C\c1ccc3c(/C=C/c4ccncc4)n[nH]c3c1)C(=O)N2,CHEMBL,inactive,394.434,4.6296,2,4,5
O=C1Nc2ccc(Cl)cc2/C1=C\c1ccc2c(/C=C/c3ccncc3)n[nH]c2c1,CHEMBL,inactive,398.853,5.2744,2,3,5
O=C1Nc2ccccc2/C1=C\c1ccc2cn[nH]c2c1,CHEMBL,inactive,261.284,3.0556,2,2,4.619788758
O=C(Nc1n[nH]c2cc(C(=O)N[C@H](CN3CCCC3)c3ccccc3)sc12)c1ccc(N2CCOCC2)cc1,CHEMBL,inactive,544.681,4.2802,3,7,5
CNc1nc(C)c(-c2ccnc(Nc3ccc(O)cc3)n2)s1,CHEMBL,inactive,313.386,3.39942,3,7,5
CNc1cccc(-c2ccnc(Nc3ccc(O)cc3)n2)c1,CHEMBL,inactive,292.342,3.6345,3,5,4.863279433
NCCn1cc(-c2cc(-c3cc4ccccc4s3)c3[nH]ncc3c2)c2nc(N)ncc21,CHEMBL,inactive,425.521,4.3972,3,7,5
O=C(Nc1ccc(Oc2ncnc3[nH]ncc23)cc1)Nc1ccc(Cl)c(C(F)(F)F)c1,CHEMBL,inactive,448.792,5.4614,3,5,5
C#CC(=O)Nc1ccc2c(c1)/C(=C/c1[nH]c(CC)nc1C)C(=O)N2,CHEMBL,inactive,320.352,2.34492,3,3,4.698970004
O=C1Nc2ccccc2[C@]12C[C@H]2c1ccc2c(/C=C/c3ccncc3)n[nH]c2c1,CHEMBL,inactive,378.435,4.5057,2,3,4
NC(=O)c1cc(-c2ccnc(N)n2)[nH]c1-c1ccccc1,CHEMBL,inactive,279.303,1.8198,3,4,5
COc1cc(-c2cnc(N)c(N3CC[C@@H](C(=O)O)[C@@H](C)[C@H]3C)n2)cc(OC)c1OC,CHEMBL,inactive,416.478,2.6871,2,8,4.71219827
CCc1cccc(CC)c1NC(=O)c1nn(C)c2c1CCc1cnc(Nc3ccc(C(=O)NC4CCN(C)CC4)cc3OC(F)(F)F)nc1-2,CHEMBL,inactive,676.744,5.819,3,9,5
CC(Oc1cc(-n2cnc3cc(OC4CCN(C)CC4)ccc32)ccc1C(N)=O)c1ccccc1C(F)(F)F,CHEMBL,inactive,538.57,5.7562,1,6,4.056011125
CCc1cccc(CC)c1NC(=O)c1nn(C)c2c1CCc1cnc(Nc3ccccc3)nc1-2,CHEMBL,inactive,452.562,5.0964,2,6,5
CC(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N[C@@H](CO)C(=O)N[C@H](C(N)=O)[C@@H](C)OP(=O)(O)O,CHEMBL,inactive,674.649,-3.0762,9,10,4.795880017
Cc1nnc(-c2ccc(-c3cc(NC(=O)c4ccnc(N5CCCC5)c4)ccc3C)c(C)c2)o1,CHEMBL,inactive,453.546,5.57636,1,6,4.602059991
CCOc1cccc(F)c1-c1ccnc(Nc2ccc(S(=O)(=O)Nc3onc(C)c3C)cc2)n1,CHEMBL,inactive,483.525,4.83064,2,8,4.903089987
COc1ccc(F)c(F)c1-c1ccnc(Nc2ccc(S(=O)(=O)Nc3nnc(C)s3)cc2)n1,CHEMBL,inactive,490.517,4.13472,2,9,4.903089987
COc1ccccc1-c1ccnc(Nc2cccc(Cn3cnc4ccccc43)c2)n1,CHEMBL,inactive,407.477,5.2938,1,6,4.903089987
C#Cc1cccc(Nc2ncnc3ccc(S(=O)(=O)n4ccc(/C=C/C(=O)NO)c4)cc23)c1,CHEMBL,inactive,459.487,2.9118,3,8,4
C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,CHEMBL,inactive,393.443,3.4051,1,7,4
Cn1nc(C(=O)NCc2ccccc2)c2c1-c1nc(Nc3ccccc3)ncc1CC2,CHEMBL,inactive,410.481,3.6493,2,6,5
CCc1cccc(CC)c1NC(=O)c1nn(C)c2c1CCc1cnc(Nc3ccc(C(=O)N4CCC(N(C)C)CC4)cc3OC)nc1-2,CHEMBL,inactive,636.801,5.2712,2,9,5
CCc1cccc(CC)c1NC(=O)c1nn(C)c2c1CCc1cnc(Nc3ccc(C(=O)N4CCCN(C)CC4)cc3OC(F)(F)F)nc1-2,CHEMBL,inactive,676.744,5.7727,2,9,5
COC(=O)[C@H](CC(C)C)NC(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)[C@H](CO)NC(=O)[C@H](CCC(N)=O)NC(=O)c1cccc(C(F)(F)F)c1)[C@@H](C)OP(=O)(O)O,CHEMBL,inactive,810.717,-0.7761,8,11,4.753747688
CCCCCCCCCc1ccc(C(=O)Nc2cc(C)ccc2C(=O)O)cc1,CHEMBL,inactive,381.516,6.23862,2,2,4.552841969
CN1Cc2ccc(Nc3ncc4c(=O)n(C5C=CCCC5)n(-c5cccc(C(C)(C)O)n5)c4n3)cc2C1,CHEMBL,inactive,497.603,4.1748,2,9,4.602059991
CCCCCCCCc1ccc(C(=O)Nc2cccc(Cl)c2C(=O)O)cc1,CHEMBL,inactive,387.907,6.1935,2,2,4.596879479
CCCCCCCCc1ccc(CNc2cccc(OP(=O)(O)O)c2)cc1,CHEMBL,inactive,391.448,5.6732,3,3,3.22184875
CNC(=S)N1CN(CCc2ccccc2)C(=O)c2cc(F)ccc21,CHEMBL,inactive,343.427,2.7924,1,2,4.301029996
O=C(NCCCn1c(=O)c2cc(F)ccc2n2c(=S)[nH]nc12)C1CCCCN1,CHEMBL,inactive,404.471,1.49429,3,7,4.558147824
O=c1c2cc(F)ccc2n2cnnc2n1CCc1ccccc1,CHEMBL,inactive,308.316,2.426,0,5,4.301029996
N[C@@H](CCC(=O)O)C(=O)NCCCn1c(=O)c2cc(F)ccc2n2c(=S)[nH]nc12,CHEMBL,inactive,422.442,0.54429,4,8,4.897909474
CC[C@@H]1c2nncn2-c2cnc(Nc3ccccc3OC)nc2N1C1CCCC1,CHEMBL,inactive,391.479,4.0232,1,8,5
CCCCCCCOc1ccc(C(=O)Nc2ccccc2C(=O)O)cc1,CHEMBL,inactive,355.434,4.9863,2,3,4.431798276
CCCCCCCOc1ccc(C(=O)Nc2ccc(C)cc2C(=O)O)cc1,CHEMBL,inactive,369.461,5.29472,2,3,4.463441557
CCCCCCCCCc1ccc(C(=O)Nc2ccc(C)cc2C(=O)OC)cc1,CHEMBL,inactive,395.543,6.32702,1,3,3.22184875
COc1ccc(Nc2ncc3c(n2)-c2ccccc2NC(=O)C3)cc1,CHEMBL,inactive,332.363,3.3904,2,5,4.327902142
O=C1Cc2cnc(Nc3ccc(Cl)cc3)nc2-c2ccccc2N1,CHEMBL,inactive,336.782,4.0352,2,4,4
O=C1Cc2cnc(Nc3cccc(O)c3)nc2-c2ccccc2N1,CHEMBL,inactive,318.336,3.0874,3,5,4.721246399
O=C1Cc2cnc(Nc3ccccc3Cl)nc2-c2ccccc2N1,CHEMBL,inactive,336.782,4.0352,2,4,4.13667714
O=C1Cc2cnc(Nc3ccccc3Br)nc2-c2ccccc2N1,CHEMBL,inactive,381.233,4.1443,2,4,4
CCCCN(C)C(=O)c1cc2c(C)n[nH]c2s1,CHEMBL,inactive,251.355,2.80492,1,3,4.698970004
CC(C)(C)[C@H]1CC[C@H](C(=O)NCCCn2c(=O)c3cc(F)ccc3n3c(=S)[nH]nc23)CC1,CHEMBL,inactive,459.591,4.20469,2,6,4.301029996
CNC(=O)c1nn(C)c2c1C(C)(C)Cc1cnc(Nc3ccc(N4CCN(C)CC4)cc3)nc1-2,CHEMBL,inactive,460.586,2.5658,2,8,5
Cn1c(=O)c2cc3c(nc2n(C)c1=O)-c1ccccc1NC(=O)C3,CHEMBL,inactive,322.324,0.7938,1,6,4
Cn1c(=O)c2cc3c(nc2n(C)c1=O)-c1ncccc1NC(=O)C3,CHEMBL,inactive,323.312,0.1888,1,7,4
C#Cc1cccc(Nc2ncnc3ccc(S(=O)(=O)n4ccc(/C=C/C(=O)Nc5ccccc5N)c4)cc23)c1,CHEMBL,inactive,534.601,4.6273,3,8,4.568636236
O=C(Cc1cccc(OCCCC2CCNCC2)c1)Nc1nc(-c2ccncc2)cs1,CHEMBL,inactive,436.581,4.5449,2,6,5
Nc1ncnc2c1N=C(c1ccccc1)CCN2,CHEMBL,inactive,239.282,1.9952,2,5,4
Nc1nc(N)c2c(n1)NCCC(c1ccc(Cl)cc1)=N2,CHEMBL,inactive,288.742,2.2308,3,6,4
N[C@@H](CCC(=O)O)C(=O)NCCOCCOCCOCCOCCC(=O)NCCCn1c(=O)c2cc(F)ccc2n2c(=S)[nH]nc12,CHEMBL,inactive,669.733,0.11699,5,13,4.881735274
CC(C)C[C@H](NC(=O)[C@@H]1CCCN1)C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N[C@@H](CO)C(=O)N1CCC[C@@H]1C(=O)N[C@H](C(=O)O)[C@@H](C)O,CHEMBL,inactive,650.734,-2.8618,9,10,4.537302592
CCCCCCCCc1ccc(C(=O)Nc2ccccc2C(=O)O)cc1,CHEMBL,inactive,353.462,5.5401,2,2,4.946921557
CCCCCCCCc1ccc(C(=O)Nc2cc(F)cc(F)c2C(=O)O)cc1,CHEMBL,inactive,389.442,5.8183,2,2,4.514278574
CCCCCCCCc1ccc(CCNc2ccccc2C(=O)O)cc1,CHEMBL,inactive,353.506,5.9424,2,2,3.929962133
CCCCCCCCc1ccc(CNc2cccc(CC)c2)cc1,CHEMBL,inactive,323.524,6.7641,1,1,3.22184875
Cc1cccc(C2=Nc3c(N)ncnc3NCC2)c1,CHEMBL,inactive,253.309,2.30362,2,5,4.301029996
CS(=O)(=O)c1cccc(Nc2nccc(Nc3c(Cl)ccc4c3OCO4)n2)c1,CHEMBL,inactive,418.862,3.7494,2,8,4.522878745
